<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMS,03/04/2011,25.3,25.3,25.3,25.3,2510
TMS,03/03/2011,25.6,25.6,24.2,25.3,1510
TMS,03/02/2011,25.8,25.8,23.8,25.3,2020
TMS,03/01/2011,25.3,25.8,24.8,24.8,1130
TMS,02/28/2011,24.6,25.8,24.6,25.8,1400
TMS,02/25/2011,25.7,25.8,25.7,25.8,250
TMS,02/24/2011,25.8,25.8,25.8,25.8,1100
TMS,02/23/2011,23.9,25.5,23.9,25.5,320
TMS,02/22/2011,23.8,24.4,23.8,24.4,2010
TMS,02/21/2011,25.8,25.8,23.8,23.8,2110
TMS,02/18/2011,25.0,25.0,25.0,25.0,600
TMS,02/17/2011,24.5,26.2,24.5,26.2,1120
TMS,02/16/2011,26.2,26.2,25.7,25.7,110
TMS,02/15/2011,26.2,26.2,26.2,26.2,600
TMS,02/14/2011,26.2,26.2,26.2,26.2,1500
TMS,02/11/2011,26.2,26.2,26.2,26.2,1200
TMS,02/10/2011,26.3,26.3,26.2,26.2,1100
TMS,02/09/2011,26.6,26.6,25.7,25.7,40
TMS,02/08/2011,26.6,26.6,26.6,26.6,2010
TMS,01/28/2011,24.2,26.6,24.2,26.6,6140
TMS,01/27/2011,26.6,26.7,25.4,25.4,160
TMS,01/26/2011,26.7,26.7,26.7,26.7,1100
TMS,01/25/2011,25.7,26.7,25.7,26.7,1590
TMS,01/24/2011,26.2,27.6,26.2,27.0,3240
TMS,01/21/2011,26.7,26.7,26.7,26.7,2010
TMS,01/20/2011,26.2,26.7,26.2,26.7,3100
TMS,01/19/2011,26.2,26.2,26.2,26.2,1010
TMS,01/18/2011,25.2,26.7,25.2,26.2,4010
TMS,01/17/2011,26.6,26.6,26.3,26.3,650
TMS,01/14/2011,25.4,26.6,25.4,25.4,2170
TMS,01/13/2011,26.6,26.6,26.3,26.6,1520
TMS,01/12/2011,26.1,26.5,25.2,26.5,2590
TMS,01/11/2011,26.6,26.6,26.1,26.1,1110
TMS,01/10/2011,24.6,26.7,24.6,26.6,1530
TMS,01/07/2011,25.7,25.7,23.7,25.7,1390
TMS,01/06/2011,26.3,26.7,24.6,24.6,2120
TMS,01/05/2011,25.8,25.8,25.8,25.8,1160
TMS,01/04/2011,27.1,27.1,27.0,27.0,390
TMS,12/31/2010,27.0,28.3,28.3,28.3,19000
TMS,12/30/2010,25.9,27.0,25.9,27.0,10950
TMS,12/29/2010,26.6,27.0,27.0,27.0,10000
TMS,12/28/2010,25.1,26.6,24.7,26.6,6690
TMS,12/27/2010,26.0,26.0,25.7,25.7,1010
TMS,12/24/2010,26.5,26.9,26.5,26.9,5010
TMS,12/23/2010,26.1,26.5,26.5,26.5,3000
TMS,12/22/2010,26.1,26.1,26.1,26.1,5160
TMS,12/21/2010,26.1,26.1,26.0,26.1,15390
TMS,12/20/2010,26.5,26.5,26.1,26.1,250
TMS,12/17/2010,26.1,26.1,26.1,26.1,4080
TMS,12/16/2010,25.7,27.4,25.6,27.4,15630
TMS,12/15/2010,26.9,26.9,25.6,26.9,20000
TMS,12/14/2010,26.9,26.9,26.9,26.9,3500
TMS,12/13/2010,26.5,27.4,26.4,27.4,21010
TMS,12/10/2010,25.2,26.4,25.2,26.4,4000
TMS,12/09/2010,25.4,26.5,26.5,26.5,3000
TMS,12/08/2010,24.2,25.4,24.2,25.4,800
TMS,12/07/2010,25.4,25.4,25.4,25.4,300
TMS,12/06/2010,24.2,25.3,24.2,25.3,3150
TMS,12/03/2010,25.3,27.3,25.3,25.3,12380
TMS,12/02/2010,26.4,26.4,26.4,26.4,2000
TMS,12/01/2010,25.2,26.4,25.2,26.4,110
TMS,11/30/2010,25.5,26.4,26.4,26.4,3010
TMS,11/29/2010,24.4,25.5,25.5,25.5,3000
TMS,11/26/2010,25.6,24.4,24.4,24.4,1020
TMS,11/25/2010,25.6,25.6,25.6,25.6,1000
TMS,11/24/2010,24.4,25.6,24.4,25.6,1540
TMS,11/22/2010,25.6,25.6,25.6,25.6,1010
